"","act","act_number","docTitle","index","scene","scene_number","speaker","speaker_stage","spoke","stage","title","type","year"
"623","Tredje akt",3,"Barselsstuen Komedie",53,"Scene 5",5,"Pigen",NA,"Det er usandfærdig løgn, thi jeg er jomfru endnu.",NA,"Barselsstuen",4,"(1724)"
"624","Tredje akt",3,"Barselsstuen Komedie",54,"Scene 5",5,NA,NA,NA,"(De andre holder tørklæderne for ansigtet af blusel)","Barselsstuen",1,"(1724)"
"625","Tredje akt",3,"Barselsstuen Komedie",55,"Scene 5",5,"Mester Bonifacius",NA,"Det gør mig min tro ondt at jeg ikke vidste hun var ugift, ellers havde jeg slet intet talt derom. Lad mig se nok engang, jomfru, måske at jeg så fejl første gang.",NA,"Barselsstuen",4,"(1724)"
"626","Tredje akt",3,"Barselsstuen Komedie",56,"Scene 5",5,"Pigen",NA,"I må se fanden! I skulle måske endnu lyve mig flere børn på end det jeg har fået. Hvem som siger mig andet på end at jeg er jomfru, den skal være en løgner og en skælm.",NA,"Barselsstuen",4,"(1724)"
"627","Tredje akt",3,"Barselsstuen Komedie",57,"Scene 5",5,NA,NA,NA,"(De andre begynder at fnise, og pigen græder)","Barselsstuen",1,"(1724)"
"628","Tredje akt",3,"Barselsstuen Komedie",58,"Scene 5",5,"Mester Bonifacius",NA,"Min hjerte jomfru, bliv ikke vred på mig, jeg vidste min tro ikke andet end hun var madame, men ...",NA,"Barselsstuen",4,"(1724)"
"629","Tredje akt",3,"Barselsstuen Komedie",59,"Scene 5",5,"Pigen",NA,"Du er en løgner og en bedrager! Jeg skal sige de gode madamer hvoraf dette rejser sig. Jeg tjente på en herregård med en anden mammeselle, som kom skolemesteren for nær. Sagen kom for Tamperretten, hun påstod ægteskab, han søgte udflugter og ved adskillige prokuratorstreger forkvaklede således sagen at han blev frikendt for ægteskab, og jeg måtte lade mig nøje med 200 daler.",NA,"Barselsstuen",4,"(1724)"
"630","Tredje akt",3,"Barselsstuen Komedie",60,"Scene 5",5,NA,NA,NA,"(De begynder at le allesammen, pigen bliver vred, går bort med den anden kone og truer barberen)","Barselsstuen",1,"(1724)"
"631","Tredje akt",3,"Barselsstuen Komedie",61,"Scene 5",5,"Barselskvinden",NA,"Det var en forbandet historie, men hun røbede sig selv. Jeg ville have givet 10 rigsdaler at det ikke var sket i mit hus.",NA,"Barselsstuen",4,"(1724)"
"632","Tredje akt",3,"Barselsstuen Komedie",62,"Scene 5",5,"Mester Bonifacius",NA,"Jeg vidste ikke andet end hun var gift, ellers havde jeg gerne sparet hende.",NA,"Barselsstuen",4,"(1724)"
"633","Tredje akt",3,"Barselsstuen Komedie",63,"Scene 5",5,"Barselskvinden",NA,"Jeg ville have svoret for den pige, thi hun ser ud så skikkelig og så pæn som hun ikke kunne skræve over et halmstrå. Men der kommer doktoren. Hillemænd, bag skærmbrættet, mester Bonifacius!",NA,"Barselsstuen",4,"(1724)"
"634","Tredje akt",3,"Barselsstuen Komedie",64,"Scene 5",5,NA,NA,NA,"(Han løber bag skærmbrættet)","Barselsstuen",1,"(1724)"
"635","Tredje akt",3,"Barselsstuen Komedie",1,"Scene 6",6,NA,NA,NA,"Barselskvinden, en doktor","Barselsstuen",1,"(1724)"
"636","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 6",6,"Barselskvinden",NA,"Ak, jeg kommer ikke i hu at Anne Signekælling står bagved skærmbrættet tilforn. Der vil ligge et fandens hus imellem dem. Tjenerinde, hr. doktor!",NA,"Barselsstuen",4,"(1724)"
"637","Tredje akt",3,"Barselsstuen Komedie",3,"Scene 6",6,"Doktoren",NA,"Hendes skyldigste tjener, madame! Hvordan står til med sundheden? Har hun beneficium ventris?",NA,"Barselsstuen",4,"(1724)"
"638","Tredje akt",3,"Barselsstuen Komedie",4,"Scene 6",6,"Barselskvinden",NA,"Nej, hr. doktor! Han har ikke været her i lang tid.",NA,"Barselsstuen",4,"(1724)"
"639","Tredje akt",3,"Barselsstuen Komedie",5,"Scene 6",6,"Doktoren",NA,"Ej, madame, så går det ikke vel. Det må i det ringeste være 2 gange om dagen.",NA,"Barselsstuen",4,"(1724)"
"640","Tredje akt",3,"Barselsstuen Komedie",6,"Scene 6",6,"Barselskvinden",NA,"Men hvoraf kommer det at doktoren undertiden har forbudt mig det?",NA,"Barselsstuen",4,"(1724)"
"641","Tredje akt",3,"Barselsstuen Komedie",7,"Scene 6",6,"Doktoren",NA,"Jeg? Det har jeg aldrig gjort, madame! Der er ingenting som jeg råder mere til.",NA,"Barselsstuen",4,"(1724)"
"642","Tredje akt",3,"Barselsstuen Komedie",8,"Scene 6",6,"Barselskvinden",NA,"For nylig truede han dog at stævne mester Bonifacius for det medicinske facilitet, og nu råder han mig at bruge ham tvende gange om dagen.",NA,"Barselsstuen",4,"(1724)"
"643","Tredje akt",3,"Barselsstuen Komedie",9,"Scene 6",6,"Doktoren",NA,"Ha ha ha! Hun forstod mig ikke ret, jeg sagde ikke Bonifacium, men beneficium, det er at sige om hun har åbent liv.",NA,"Barselsstuen",4,"(1724)"
"644","Tredje akt",3,"Barselsstuen Komedie",10,"Scene 6",6,"Barselskvinden",NA,"Det er noget andet. Derfor er det sikrest at tale dansk til fruentimmer. Men at svare til det spørgsmål, så har jeg intet at klage i den post.",NA,"Barselsstuen",4,"(1724)"
"645","Tredje akt",3,"Barselsstuen Komedie",11,"Scene 6",6,"Doktoren",NA,"Hvoraf finder madame sig da mest inkommoderet?",NA,"Barselsstuen",4,"(1724)"
"646","Tredje akt",3,"Barselsstuen Komedie",12,"Scene 6",6,"Barselskvinden",NA,"Jeg har sådan urolighed i mit legeme.",NA,"Barselsstuen",4,"(1724)"
"647","Tredje akt",3,"Barselsstuen Komedie",13,"Scene 6",6,"Doktoren",NA,"Hvad mad spiser hun, madame? Hvorledes er hendes diæt?",NA,"Barselsstuen",4,"(1724)"
"648","Tredje akt",3,"Barselsstuen Komedie",14,"Scene 6",6,"Barselskvinden",NA,"Om morgenen drikker jeg lidt te.",NA,"Barselsstuen",4,"(1724)"
"649","Tredje akt",3,"Barselsstuen Komedie",15,"Scene 6",6,"Doktoren",NA,"Grøn te eller thé bou?",NA,"Barselsstuen",4,"(1724)"
"650","Tredje akt",3,"Barselsstuen Komedie",16,"Scene 6",6,"Barselskvinden",NA,"Grøn te.",NA,"Barselsstuen",4,"(1724)"
"651","Tredje akt",3,"Barselsstuen Komedie",17,"Scene 6",6,"Doktoren",NA,"Det duer ikke, madame, det obstruerer.",NA,"Barselsstuen",4,"(1724)"
"652","Tredje akt",3,"Barselsstuen Komedie",18,"Scene 6",6,"Barselskvinden",NA,"Nej, jeg fortalte mig, det er thé bou jeg drikker.",NA,"Barselsstuen",4,"(1724)"
"653","Tredje akt",3,"Barselsstuen Komedie",19,"Scene 6",6,"Doktoren",NA,"Det duer ikke, madame, det løser for meget og gi’r slap mave.",NA,"Barselsstuen",4,"(1724)"
"654","Tredje akt",3,"Barselsstuen Komedie",20,"Scene 6",6,"Barselskvinden",NA,"Det er ikke alle morgener jeg drikker te, thi de fleste morgener drikker jeg en god havresuppe.",NA,"Barselsstuen",4,"(1724)"
"655","Tredje akt",3,"Barselsstuen Komedie",21,"Scene 6",6,"Doktoren",NA,"Det duer ikke, madame, det gi’r slim i maven. Men hvad æder hun om middagen?",NA,"Barselsstuen",4,"(1724)"
"656","Tredje akt",3,"Barselsstuen Komedie",22,"Scene 6",6,"Barselskvinden",NA,"En god kødsuppe.",NA,"Barselsstuen",4,"(1724)"
"657","Tredje akt",3,"Barselsstuen Komedie",23,"Scene 6",6,"Doktoren",NA,"Duer ikke, madame, for syge folk. Kød er hidsig og føder sygdom.",NA,"Barselsstuen",4,"(1724)"
"658","Tredje akt",3,"Barselsstuen Komedie",24,"Scene 6",6,"Barselskvinden",NA,"Ej, hr. doktor, jeg må endelig have noget, jeg kan ikke æde melgrød alene middag og aften.",NA,"Barselsstuen",4,"(1724)"
"659","Tredje akt",3,"Barselsstuen Komedie",25,"Scene 6",6,"Doktoren",NA,"Melgrød, ingenting er skadeligere! Melgrød er jo ikke andet end råt brød. Man kan jo lime med melgrød.",NA,"Barselsstuen",4,"(1724)"
"660","Tredje akt",3,"Barselsstuen Komedie",26,"Scene 6",6,"Barselskvinden",NA,"Skal jeg da æde byggrynsgrød?",NA,"Barselsstuen",4,"(1724)"
"661","Tredje akt",3,"Barselsstuen Komedie",27,"Scene 6",6,"Doktoren",NA,"Duer heller ikke, thi man kan aldrig få byggrynsgrød vel kogt. Om den skulle kunne passere, skulle den koges netop 3 timer, 5 minutter og en ottendel, og det altid med lige ild.",NA,"Barselsstuen",4,"(1724)"
"662","Tredje akt",3,"Barselsstuen Komedie",28,"Scene 6",6,"Barselskvinden",NA,"Men hvor kan noget menneske passe det så lige?",NA,"Barselsstuen",4,"(1724)"
"663","Tredje akt",3,"Barselsstuen Komedie",29,"Scene 6",6,"Doktoren",NA,"Det er sandt, madame, derfor er det bedst at lade blive med den spise. Jeg vil give hende opskrift på de slags drik og spiser hun skal holde sig fra, nemlig: Mælk, vin eller øl er en gift for hende. Foruden den slags spise som før er omtalt, må hun holde sig fra al slags fisk, item rørig mad som flæsk, ærter, kål, løg, item alt det som er salt og surt. Brød er en uskyldig spise som styrker legemet uden at føde sygdommen, men hvedebrød må hun ej æde, thi det stopper.",NA,"Barselsstuen",4,"(1724)"
"664","Tredje akt",3,"Barselsstuen Komedie",30,"Scene 6",6,"Barselskvinden",NA,"Skal jeg da æde grovbrød?",NA,"Barselsstuen",4,"(1724)"
"665","Tredje akt",3,"Barselsstuen Komedie",31,"Scene 6",6,"Doktoren",NA,"Ingenlunde, thi det er surdej i maven.",NA,"Barselsstuen",4,"(1724)"
"666","Tredje akt",3,"Barselsstuen Komedie",32,"Scene 6",6,"Barselskvinden",NA,"Hillemænd, hr. doktor, på den måde skal jeg hverken æde eller drikke!",NA,"Barselsstuen",4,"(1724)"
"667","Tredje akt",3,"Barselsstuen Komedie",33,"Scene 6",6,"Doktoren",NA,"Det var at ønske at en patient kunne holde sig derfra; thi som al sygdom kommer af mad og drikke, så fødes den også af det. Jeg havde en patient, han kunne tvinge sig, den karl! Men hvor finder man mange der er således mestre af sig selv? Han holdt sig i en feber 6 dage både fra vådt og tørt.",NA,"Barselsstuen",4,"(1724)"
"668","Tredje akt",3,"Barselsstuen Komedie",34,"Scene 6",6,"Barselskvinden",NA,"Så håber jeg nok at han døde.",NA,"Barselsstuen",4,"(1724)"
"669","Tredje akt",3,"Barselsstuen Komedie",35,"Scene 6",6,"Doktoren",NA,"Ja, hvad andet? Men feberen derimod forlod ham ganske; thi det var os kun at gøre om den at fordrive. Febris, madame, var her materia substrata. Hic Rhodus, hedder det, hic salta. Ellers har hun ikke behov at være bange for at det skal vare længe med sygdommen; thi jeg har en tinktur som er et arcanum, hvoraf vel er sandt at de fleste dør; men dersom de ikke døde deraf, var aldrig noget så ypperligt i verden.",NA,"Barselsstuen",4,"(1724)"
"670","Tredje akt",3,"Barselsstuen Komedie",36,"Scene 6",6,"Barselskvinden",NA,"Hr. doktor, lad os tale om andet. Jeg har om natten sådanne forskrækkelige drømme. Hvoraf kan sådant komme, hr. doktor?",NA,"Barselsstuen",4,"(1724)"
"671","Tredje akt",3,"Barselsstuen Komedie",37,"Scene 6",6,"Doktoren",NA,"Drømme, madame, er adskillige slags. Der er somnia divina, diabolica og naturalia, eller efter Hippocratis mening alene somnia divina et naturalia, eller efter Scaligeri mening i hans kommentarer om Hippocratis bog De somniis: En drøm er enten det som de grækere kalder euthyoniron, det er at sige en reguleret drøm, eller det som hedder på græsk scolioniron, en konfus drøm. Den første slags deles igen i det som man kalder physicon, det er at sige naturlig drøm, hvori man ser simpliciter et objectum i sin natur som et hus, et menneske etc., eller det som man kalder syncramaticon, det er når man ser et objectum compositum som exempli gratia et blodigt menneske, et hus i lue etc.",NA,"Barselsstuen",4,"(1724)"
"672","Tredje akt",3,"Barselsstuen Komedie",38,"Scene 6",6,"Doktoren",NA,"Men hvad er det for en alarm bag skærmbrættet? Det lader som klammerier.",NA,"Barselsstuen",4,"(1724)"
"673","Tredje akt",3,"Barselsstuen Komedie",39,"Scene 6",6,"Barselskvinden",NA,"Det er ammen. Hun bli’r ligesom hun var gal i hovedet når hun hører enten latin eller græsk.",NA,"Barselsstuen",4,"(1724)"
"674","Tredje akt",3,"Barselsstuen Komedie",40,"Scene 6",6,"Doktoren",NA,"Ikke andet? Ja, jeg skulle fortælle madamen videre om drømme. St. Gregorius deler drømme i dem som kommer e repletione, ex inanitione excrementorum et illusione, e cogitatione et illusione simul.",NA,"Barselsstuen",4,"(1724)"
"675","Tredje akt",3,"Barselsstuen Komedie",41,"Scene 6",6,"Doktoren",NA,"Men det er dog en forbandet alarm, det kan jo ikke være ammen alene.",NA,"Barselsstuen",4,"(1724)"
"676","Tredje akt",3,"Barselsstuen Komedie",42,"Scene 6",6,"Barselskvinden",NA,"Jo, det er, hr. doktor. Hun blev ligesådan forgangen da David Skolemester var her.",NA,"Barselsstuen",4,"(1724)"
"677","Tredje akt",3,"Barselsstuen Komedie",43,"Scene 6",6,"Doktoren",NA,"Jeg skal da fortælle resten på rent dansk. Disse delinger er gode nok, men mig synes at de kan bedst deles i 6 slags drømme. Den første slags er de som varer om tilkommende ting, hvorvel på en mørk og dunkel måde. Den anden slags er de ting som forestilles vore indvortes sanser og kaldes syn ... Men hvad pokker er det for støjen bag skærmbrættet? Den amme må være splittergal. Hvad hedder hun, madame?",NA,"Barselsstuen",4,"(1724)"
"678","Tredje akt",3,"Barselsstuen Komedie",44,"Scene 6",6,"Barselskvinden",NA,"Hun hedder Sire.",NA,"Barselsstuen",4,"(1724)"
"679","Tredje akt",3,"Barselsstuen Komedie",45,"Scene 6",6,"Doktoren",NA,"Hør, Sire, giv dig tilfreds! Jeg taler jo ikke et ord latin mere.",NA,"Barselsstuen",4,"(1724)"
"680","Tredje akt",3,"Barselsstuen Komedie",46,"Scene 6",6,"Barselskvinden",NA,"Hr. doktor skal ikke agte det, hun kommer sig nok igen.",NA,"Barselsstuen",4,"(1724)"
"681","Tredje akt",3,"Barselsstuen Komedie",47,"Scene 6",6,"Doktoren",NA,"Den tredje slags er åbenbaringer som himlen gi’r os i søvne, og er kaldet af de grækere phasma, horama eller chrematismos, og af latinerne visio eller oraculum. Den fjerde slags er diabolske drømme som det menneskelige køns fjende indskyder i os. Den femte slags som de grækere kalder enypnion og latinerne insomnium, rejser sig af humørerne og kompleksioner, hvorfor de intet betyder uden forestående sygdomme ... Men det kan umuligt være ammen alene, madame, jeg hører jo tvende røster.",NA,"Barselsstuen",4,"(1724)"
"682","Tredje akt",3,"Barselsstuen Komedie",48,"Scene 6",6,"Barselskvinden",NA,"Jo, det er min tro. Hun kan gøre sig to røster på en gang.",NA,"Barselsstuen",4,"(1724)"
"683","Tredje akt",3,"Barselsstuen Komedie",49,"Scene 6",6,"Doktoren",NA,"Sire, hvor er fat? Se, nu blev hun stille. Men hvor var det vi slap, madame?",NA,"Barselsstuen",4,"(1724)"
"684","Tredje akt",3,"Barselsstuen Komedie",50,"Scene 6",6,"Barselskvinden",NA,"Det må Vorherre vide, jeg forstår kuns meget lidet deraf.",NA,"Barselsstuen",4,"(1724)"
"685","Tredje akt",3,"Barselsstuen Komedie",51,"Scene 6",6,"Doktoren",NA,"Ja, nu erindrer jeg mig det, det var enypnia.",NA,"Barselsstuen",4,"(1724)"
"686","Tredje akt",3,"Barselsstuen Komedie",52,"Scene 6",6,"Barselskvinden",NA,"Ligesom doktoren behager, thi det er mig lige godt.",NA,"Barselsstuen",4,"(1724)"
"687","Tredje akt",3,"Barselsstuen Komedie",53,"Scene 6",6,"Doktoren",NA,"Disse enypnia er slige drømme som her alene har sted. Jeg kalder sådanne de ordinære drømme, en del såsom de hænder gemenlig så tit vi falder i søvn, en del óg eftersom der gerne præsenteres os noget i de samme af de ting som vi nylig har gjort eller tænkt. Således drømmer den forlibte om sin amour, en gerrig om sin rigdom, en advokat om rettergang, en skolemester om gloser.",NA,"Barselsstuen",4,"(1724)"
"688","Tredje akt",3,"Barselsstuen Komedie",54,"Scene 6",6,"Barselskvinden","(sagte)",NA,NA,"Barselsstuen",3,"(1724)"
"689","Tredje akt",3,"Barselsstuen Komedie",55,"Scene 6",6,"Barselskvinden",NA,"Og en doktor om piller.",NA,"Barselsstuen",4,"(1724)"
"690","Tredje akt",3,"Barselsstuen Komedie",56,"Scene 6",6,"Doktoren",NA,"Hvilket Lucretius libro primo giver til kende, item Seneca in Octavia et Claudianus De raptu Proserpinæ.",NA,"Barselsstuen",4,"(1724)"
"691","Tredje akt",3,"Barselsstuen Komedie",57,"Scene 6",6,"Doktoren",NA,"Men hør, madame, der er jo to mennesker som slås, jeg kan jo høre 4 ben stampe. Jeg må se hvad det er.",NA,"Barselsstuen",4,"(1724)"
"692","Tredje akt",3,"Barselsstuen Komedie",58,"Scene 6",6,"Barselskvinden",NA,"Det er min tro intet uden ammen med vuggen.",NA,"Barselsstuen",4,"(1724)"
"693","Tredje akt",3,"Barselsstuen Komedie",59,"Scene 6",6,"Doktoren",NA,"Hid rapporterer sig det som Plutarchus siger om Theseo ...",NA,"Barselsstuen",4,"(1724)"
"694","Tredje akt",3,"Barselsstuen Komedie",60,"Scene 6",6,NA,NA,NA,"(Medens han dette siger, falder skærmbrættet om med barberen og signekællingen oven på doktoren så de blev alle 3 lig gende på gulvet. Mester Bonifacius kommer først op og trækker kællingen ud efter håret. Doktoren igen får fat på barberens hår indtil døren, hvor han endelig må slippe)","Barselsstuen",1,"(1724)"
"695","Tredje akt",3,"Barselsstuen Komedie",61,"Scene 6",6,"Doktoren",NA,"Haha, madame! Det var andet end ammen. Jeg ser hvad folk I konsulerer. Jeg skal lade både dem stævne som lader sig bruge, og jer tilligemed som bruger dem.",NA,"Barselsstuen",4,"(1724)"
"696","Tredje akt",3,"Barselsstuen Komedie",62,"Scene 6",6,"Doktoren","(Går bort)",NA,NA,"Barselsstuen",6,"(1724)"
"697","Tredje akt",3,"Barselsstuen Komedie",63,"Scene 6",6,"Barselskvinden",NA,"Hr. doktor må da ikke fortryde om jeg kommer med en kontrastævning formedelst hans urimelige snak, hvormed han nær har taget livet af mig.",NA,"Barselsstuen",4,"(1724)"
"698","Tredje akt",3,"Barselsstuen Komedie",1,"Scene 7",7,"Barselskvinden","(alene)",NA,NA,"Barselsstuen",3,"(1724)"
"699","Tredje akt",3,"Barselsstuen Komedie",2,"Scene 7",7,"Barselskvinden",NA,"Så gik det til i dag, i går,
	i morgen samme plage
mig arme kvinde forestår,
	jeg tør dog ikke klage.
At pines så helt tungt vel er,
	er artigt dog tillige;
det efter landets mode sker,
	hvad har jeg da at sige?
Gid store folk de griller får
	at gøre det end værre
og barselsseng på torv opslår;
	vi som så villig’ ere
at efterabe, moden jo
	vi skulle straks antage
og gerne ligge der i to
	og fyrretyve dage.
Den usle bonde sligt beler,
	den som om brød må tigge,
han siger: “ Hvis det højhed er
	på pinebænk at ligge,
jeg nøjes heller’ med min stand,
	ej efter højhed stunder,
fornemme fruer i vort land
	slig højhed ej misunder.”
",NA,"Barselsstuen",5,"(1724)"
"700","Fjerde akt",4,"Barselsstuen Komedie",1,"Scene 1",1,NA,NA,NA,"En kone, Troels","Barselsstuen",1,"(1724)"
"701","Fjerde akt",4,"Barselsstuen Komedie",2,"Scene 1",1,"Konen",NA,"Troels, din madame har godt; hun får så mange skønne visitter.",NA,"Barselsstuen",4,"(1724)"
"702","Fjerde akt",4,"Barselsstuen Komedie",3,"Scene 1",1,"Troels",NA,"Det må hun vel sige, madame! Jeg var engang i stuen da visitterne var, men det kostede mig 2 skilling i brændevin.",NA,"Barselsstuen",4,"(1724)"
"703","Fjerde akt",4,"Barselsstuen Komedie",4,"Scene 1",1,"Konen",NA,"Hvi så?",NA,"Barselsstuen",4,"(1724)"
"704","Fjerde akt",4,"Barselsstuen Komedie",5,"Scene 1",1,"Troels",NA,"Man må jo drikke brændevin på det som rørigt er, for at forebygge feber, thi ligesom der er rørig mad til, så er der óg",NA,"Barselsstuen",4,"(1724)"
"705","Fjerde akt",4,"Barselsstuen Komedie",6,"Scene 1",1,"Konen",NA,"Ja, jeg tror nok din madame var ilde tilfreds med vore visitter i dag for en vis årsags skyld, ha ha ha!",NA,"Barselsstuen",4,"(1724)"
"706","Fjerde akt",4,"Barselsstuen Komedie",7,"Scene 1",1,"Troels",NA,"Hvilken årsag?",NA,"Barselsstuen",4,"(1724)"
"707","Fjerde akt",4,"Barselsstuen Komedie",8,"Scene 1",1,"Konen",NA,"Ak, den kyske kone, ha ha ha! Det var nogle ulyksalige visitter, ha ha ha!",NA,"Barselsstuen",4,"(1724)"
"708","Fjerde akt",4,"Barselsstuen Komedie",9,"Scene 1",1,"Troels",NA,"“Ha ha ha!” Hvad vil det sige? Når I ler af visitterne, så ler I af jer selv.",NA,"Barselsstuen",4,"(1724)"
"709","Fjerde akt",4,"Barselsstuen Komedie",10,"Scene 1",1,"Konen",NA,"Den stakkels kone kunne ikke få tid, ha ha ha!",NA,"Barselsstuen",4,"(1724)"
